ID,RECORD_ID,DATE_STATION_LINK,DATE,YEAR,MONTH,TIME_24H,STATION_ID,DEPTH_M,CLASS,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY_PSU,CHLA_UG_L,SECCHI_DEPTH_F,PH,BOD5_MG_L,TSS_MG_L,AMMONIA-AMMONIUM_MG_L,NITRITE_NITRATE_MG_L,PARTICULATE_N_MG_L,ORTHOPHOSPHATE_MG_L,TOTAL_DISSOLVED_ N_MG_L,TOTAL_DISSOLVED_P_MG_L,PARTICULATE_P_MG_L,DOC_MG_L,PARTICULATE_C_MG_L,DISSOLVED_SILICA_MG_L,BIOGENIC_SILICA_MG_L,SAMPLING SURVEY RUN,INVESTIGATION,STATION_ID_B,LISS_STUDY_AREA,CLOUD_COVER,SEA_STATE,FIELD_NOTES,WEATHER,PREV_24_H_RAIN,PREV_48_H_RAIN,TIDE_TIME_NR,TIDE_RANGE_FT_NR,TIDE_TYPE_NR,TIDE_TIME_KP,TIDE_RANGE_FT_KP,TIDE_TYPE_KP,EDIT NOTES,,,
26395,B2_11/9/2022_9:24_19.0,11/9/2022_B2,11/9/2022,2022,November,9:24,B2,19.0,Bottom,7.86,15.607,29.49,ND,8.0,3.50,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B2_B,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26396,B2_11/9/2022_9:25_9.4,11/9/2022_B2,11/9/2022,2022,November,9:25,B2,9.4,Middle,7.89,15.592,29.47,ND,8.0,1.57,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B2_M,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26397,B2_11/9/2022_9:26_0.5,11/9/2022_B2,11/9/2022,2022,November,9:26,B2,0.5,Surface,8.13,15.361,29.32,4.10,8.0,5.69,7.85,ND,9.00,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B2_S,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26398,B3M_11/9/2022_9:32_18.0,11/9/2022_B3M,11/9/2022,2022,November,9:32,B3M,18.0,Bottom,7.89,15.710,29.40,ND,8.5,4.85,7.85,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B3M_B,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26399,B3M_11/9/2022_9:33_9.3,11/9/2022_B3M,11/9/2022,2022,November,9:33,B3M,9.3,Middle,7.98,15.465,29.20,ND,8.5,1.46,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B3M_M,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26400,B3M_11/9/2022_9:34_0.6,11/9/2022_B3M,11/9/2022,2022,November,9:34,B3M,0.6,Surface,8.07,15.408,29.17,3.82,8.5,1.53,7.84,<3,8.32,0.022,0.1030,0.0573,0.1004,0.33,0.1255,0.0075,1.71,0.3010,3.03,0.0709,15.52,115.55,9-Nov,18541,B3M_S,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,"NH3 < RL; PN < RL, BOD < MDL & RL, BOD: Average BOD of GGA and % Recovery is less than acceptable range, Average depletion of Unseeded blanked > 0.2, Average depletion of Seeded blanks > 0.4"
26401,B4_11/9/2022_9:40_8.0,11/9/2022_B4,11/9/2022,2022,November,9:40,B4,8.0,Bottom,7.95,14.727,28.93,ND,10.0,1.35,7.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B4_B,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26402,B4_11/9/2022_9:41_4.2,11/9/2022_B4,11/9/2022,2022,November,9:41,B4,4.2,Middle,7.96,14.717,28.94,ND,10.0,1.21,7.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B4_M,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26403,B4_11/9/2022_9:42_0.5,11/9/2022_B4,11/9/2022,2022,November,9:42,B4,0.5,Surface,7.99,14.679,28.94,1.61,10.0,1.03,7.80,ND,6.50,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,B4_S,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26404,H-D_11/9/2022_10:17_5.8,11/9/2022_H-D,11/9/2022,2022,November,10:17,H-D,5.8,Bottom,8.43,14.344,28.59,ND,10.5,1.26,7.85,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-D_B,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26405,H-D_11/9/2022_10:18_3.2,11/9/2022_H-D,11/9/2022,2022,November,10:18,H-D,3.2,Middle,8.48,14.316,28.55,ND,10.5,1.19,7.85,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-D_M,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26406,H-D_11/9/2022_10:19_0.5,11/9/2022_H-D,11/9/2022,2022,November,10:19,H-D,0.5,Surface,8.44,14.349,28.35,3.89,10.5,1.00,7.81,<3,5.78,0.040,0.2290,0.0720,0.1015,0.47,0.1261,0.0119,1.96,0.3890,3.44,<0.022958,9.76,115.15,9-Nov,18541,H-D_S,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,"PN < RL, BOD < MDL & RL, BOD: Average BOD of GGA and % Recovery is less than acceptable range, Average depletion of Unseeded blanked > 0.2, Average depletion of Seeded blanks > 0.4"
26407,H-C_11/9/2022_10:07_10.0,11/9/2022_H-C,11/9/2022,2022,November,10:07,H-C,10.0,Bottom,8.24,14.844,28.70,ND,7.5,1.64,7.83,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C_B,Hempstead Harbor,0,< 1 ft,No sample collection,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26408,H-C_11/9/2022_10:08_5.3,11/9/2022_H-C,11/9/2022,2022,November,10:08,H-C,5.3,Middle,8.35,14.738,28.63,ND,7.5,1.25,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C_M,Hempstead Harbor,0,< 1 ft,No sample collection,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26409,H-C_11/9/2022_10:09_0.5,11/9/2022_H-C,11/9/2022,2022,November,10:09,H-C,0.5,Surface,8.43,14.808,28.63,6.30,7.5,1.08,7.84,ND,5.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C_S,Hempstead Harbor,0,< 1 ft,No sample collection,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26410,H-C1_11/9/2022_9:58_12.0,11/9/2022_H-C1,11/9/2022,2022,November,9:58,H-C1,12.0,Bottom,8.07,15.184,28.90,ND,8.0,3.15,7.83,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C1_B,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26411,H-C1_11/9/2022_9:59_6.0,11/9/2022_H-C1,11/9/2022,2022,November,9:59,H-C1,6.0,Middle,8.09,15.206,28.88,ND,8.0,1.55,7.83,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C1_M,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26412,H-C1_11/9/2022_10:00_0.5,11/9/2022_H-C1,11/9/2022,2022,November,10:00,H-C1,0.5,Surface,8.15,15.219,28.87,4.98,8.0,1.53,7.83,ND,10.20,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,H-C1_S,Mid-LIS Waters,0,2 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26413,A5_11/9/2022_9:50_12.6,11/9/2022_A5,11/9/2022,2022,November,9:50,A5,12.6,Bottom,8.02,15.299,28.98,ND,8.0,2.72,7.82,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,A5_B,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26414,A5_11/9/2022_9:52_6.6,11/9/2022_A5,11/9/2022,2022,November,9:52,A5,6.6,Middle,8.02,15.303,28.97,ND,8.0,1.76,7.83,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,A5_M,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26415,A5_11/9/2022_9:53_0.6,11/9/2022_A5,11/9/2022,2022,November,9:53,A5,0.6,Surface,8.08,15.303,28.96,4.57,8.0,1.61,7.83,<3,2.08,0.030,0.1470,0.0707,0.1024,0.35,0.1215,0.0076,1.71,0.3450,3.09,0.0524,11.17,116.00,9-Nov,18541,A5_S,Mid-LIS Waters,0,3 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,"PN < RL, BiSi < RL, TSS is estimated (residual < 2.5 mg), BOD < MDL & RL, BOD: Average BOD of GGA and % Recovery is less than acceptable range, Average depletion of Unseeded blanked > 0.2, Average depletion of Seeded blanks > 0.4"
26416,A4_11/9/2022_10:33_30.6,11/9/2022_A4,11/9/2022,2022,November,10:33,A4,30.6,Bottom,7.91,15.420,28.99,ND,10.0,1.17,7.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,A4_B,Mid-LIS Waters,0,1 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26417,A4_11/9/2022_10:34_15.4,11/9/2022_A4,11/9/2022,2022,November,10:34,A4,15.4,Middle,7.95,15.372,28.96,ND,10.0,1.03,7.81,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,A4_M,Mid-LIS Waters,0,1 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26418,A4_11/9/2022_10:35_0.5,11/9/2022_A4,11/9/2022,2022,November,10:35,A4,0.5,Surface,8.41,15.145,28.82,5.31,10.0,0.88,7.85,<3,6.36,0.024,0.1700,0.0844,0.1066,0.38,0.1231,0.0072,1.83,0.3580,3.07,0.0243,6,115.25,9-Nov,18541,A4_S,Mid-LIS Waters,0,1 ft,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,"PN < RL, BiSi < RL, BOD < MDL & RL, BOD: Average BOD of GGA and % Recovery is less than acceptable range, Average depletion of Unseeded blanked > 0.2, Average depletion of Seeded blanks > 0.4"
26419,Dup DI2_11/9/2022_8:32_7.8,11/9/2022_Dup DI2,11/9/2022,2022,November,8:32,Dup DI2,7.8,Bottom,ND,ND,ND,ND,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup DI2_B,Westchester Shoreline,0,3 ft,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26420,Dup DI2_11/9/2022_8:33_4.1,11/9/2022_Dup DI2,11/9/2022,2022,November,8:33,Dup DI2,4.1,Middle,ND,ND,ND,ND,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup DI2_M,Westchester Shoreline,0,3 ft,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26421,Dup DI2_11/9/2022_8:34_0.6,11/9/2022_Dup DI2,11/9/2022,2022,November,8:34,Dup DI2,0.6,Surface,ND,ND,ND,2.74,10.0,ND,ND,<3,6.54,0.038,0.1520,0.0488,0.1116,0.40,0.1328,0.0054,1.68,0.3530,2.96,0.0549,11.11,116.70,9-Nov,18541,Dup DI2_S,Westchester Shoreline,0,3 ft,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,"PN < RL, BiSi < RL, BOD < MDL & RL, BOD: Average BOD of GGA and % Recovery is less than acceptable range, Average depletion of Unseeded blanked > 0.2, Average depletion of Seeded blanks > 0.4"
26422,Dup H-D_11/9/2022_10:20_5.9,11/9/2022_Dup H-D,11/9/2022,2022,November,10:20,Dup H-D,5.9,Bottom,8.40,14.329,28.59,ND,10.5,1.19,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-D_B,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26423,Dup H-D_11/9/2022_10:21_3.2,11/9/2022_Dup H-D,11/9/2022,2022,November,10:21,Dup H-D,3.2,Middle,8.47,14.327,28.53,ND,10.5,1.17,7.85,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-D_M,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26424,Dup H-D_11/9/2022_10:22_0.5,11/9/2022_Dup H-D,11/9/2022,2022,November,10:22,Dup H-D,0.5,Surface,8.45,14.364,28.37,3.83,10.5,0.98,7.82,ND,5.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-D_S,Hempstead Harbor,0,Ripples,ND,"Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26425,Dup H-C_11/9/2022_10:10_10.0,11/9/2022_Dup H-C,11/9/2022,2022,November,10:10,Dup H-C,10.0,Bottom,8.30,14.753,28.63,ND,ND,1.47,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-C_B,Hempstead Harbor,ND,ND,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26426,Dup H-C_11/9/2022_10:11_5.3,11/9/2022_Dup H-C,11/9/2022,2022,November,10:11,Dup H-C,5.3,Middle,8.36,14.747,28.62,ND,ND,1.01,7.84,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-C_M,Hempstead Harbor,ND,ND,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26427,Dup H-C_11/9/2022_10:12_0.5,11/9/2022_Dup H-C,11/9/2022,2022,November,10:12,Dup H-C,0.5,Surface,8.44,14.816,28.62,ND,ND,1.10,7.85,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,9-Nov,18541,Dup H-C_S,Hempstead Harbor,ND,ND,"Forgot to do sonde dup readings at DI2, did sonde dup readings at H-C","Clear skies, 41-49°F air temp, 6-10 mph wind",0,0,5:37,0.28,Low,5:55,0.30,Low,
26428,9-413_12/20/2022_10:11_2.4,12/20/2022_9-413,12/20/2022,2022,December,10:11,9-413,2.4,Bottom,11.25,3.824,25.79,ND,4.0,2.48,7.70,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-413_B,Manhasset Bay,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26429,9-413_12/20/2022_10:12_0.5,12/20/2022_9-413,12/20/2022,2022,December,10:12,9-413,0.5,Surface,11.74,2.633,24.07,8.03,4.0,3.22,7.68,ND,16.04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-413_S,Manhasset Bay,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26430,9-412_12/20/2022_10:18_4.8,12/20/2022_9-412,12/20/2022,2022,December,10:18,9-412,4.8,Bottom,11.09,4.279,26.87,ND,7.0,1.72,7.77,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-412_B,Manhasset Bay,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26431,9-412_12/20/2022_10:19_2.7,12/20/2022_9-412,12/20/2022,2022,December,10:19,9-412,2.7,Middle,11.20,4.189,26.81,ND,7.0,1.79,7.79,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-412_M,Manhasset Bay,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26432,9-412_12/20/2022_10:19_0.5,12/20/2022_9-412,12/20/2022,2022,December,10:19,9-412,0.5,Surface,11.30,4.086,26.65,9.20,7.0,1.86,7.79,<3,20.32,0.041,0.3690,0.107,0.1547,0.61,0.1477,0.0149,2.06,0.6100,2.757,0.071,14.08,114.30,20-Dec,18551,9-412_S,Manhasset Bay,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,"BOD < MDL & RL, BOD: One outlier SCF value excluded from Average SCF calculation due to DO depletion being <2 mg/L, One outlier BOD value excluded from average GGA calculation so that GGA average BOD falls within acceptable range, Average depletion of seeded blanks >0.4"
26433,9-409_12/20/2022_10:24_4.6,12/20/2022_9-409,12/20/2022,2022,December,10:24,9-409,4.6,Bottom,11.09,4.403,27.00,ND,6.5,9.60,7.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-409_B,Manhasset Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26434,9-409_12/20/2022_10:25_2.9,12/20/2022_9-409,12/20/2022,2022,December,10:25,9-409,2.9,Middle,11.14,4.380,26.99,ND,6.5,1.73,7.81,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-409_M,Manhasset Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26435,9-409_12/20/2022_10:27_0.5,12/20/2022_9-409,12/20/2022,2022,December,10:27,9-409,0.5,Surface,11.21,4.364,26.96,8.09,6.5,1.90,7.87,ND,17.48,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,9-409_S,Manhasset Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26436,A3_12/20/2022_10:38_20.8,12/20/2022_A3,12/20/2022,2022,December,10:38,A3,20.8,Bottom,10.09,6.553,28.49,ND,8.0,6.20,7.82,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A3_B,Mid-LIS Waters,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26437,A3_12/20/2022_10:39_14.4,12/20/2022_A3,12/20/2022,2022,December,10:39,A3,14.4,Middle,10.13,6.506,28.39,ND,8.0,9.97,7.82,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A3_M,Mid-LIS Waters,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26438,A3_12/20/2022_10:40_0.5,12/20/2022_A3,12/20/2022,2022,December,10:40,A3,0.5,Surface,10.37,5.910,27.53,2.23,8.0,1.98,7.80,ND,32.74,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A3_S,Mid-LIS Waters,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26439,8-405_12/20/2022_10:49_3.6,12/20/2022_8-405,12/20/2022,2022,December,10:49,8-405,3.6,Bottom,10.21,6.050,26.53,ND,5.0,3.81,7.75,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,8-405_B,Little Neck Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26440,8-405_12/20/2022_10:50_2.1,12/20/2022_8-405,12/20/2022,2022,December,10:50,8-405,2.1,Middle,10.20,6.058,26.53,ND,5.0,3.09,7.75,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,8-405_M,Little Neck Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26441,8-405_12/20/2022_10:50_0.6,12/20/2022_8-405,12/20/2022,2022,December,10:50,8-405,0.6,Surface,10.20,6.063,26.54,1.71,5.0,4.40,7.75,ND,34.68,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,8-405_S,Little Neck Bay,0,1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26442,8-403_12/20/2022_10:55_2.8,12/20/2022_8-403,12/20/2022,2022,December,10:55,8-403,2.8,Bottom,10.94,4.046,25.68,ND,3.0,7.28,7.79,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,8-403_B,Little Neck Bay,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26443,8-403_12/20/2022_10:55_1.5,12/20/2022_8-403,12/20/2022,2022,December,10:55,8-403,1.5,Middle,11.01,3.981,25.66,ND,3.0,8.68,7.78,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,8-403_M,Little Neck Bay,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26444,8-403_12/20/2022_10:56_0.5,12/20/2022_8-403,12/20/2022,2022,December,10:56,8-403,0.5,Surface,11.02,4.005,25.66,2.40,3.0,7.00,7.78,<3,37.98,0.126,0.4390,0.0972,0.1143,0.73,0.1606,0.0207,1.92,0.7000,2.959,0.185,14.83,115.70,20-Dec,18551,8-403_S,Little Neck Bay,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,"BOD < MDL & RL, BOD: One outlier SCF value excluded from Average SCF calculation due to DO depletion being <2 mg/L, One outlier BOD value excluded from average GGA calculation so that GGA average BOD falls within acceptable range, Average depletion of seeded blanks >0.4"
26445,A2M_12/20/2022_11:05_29.9,12/20/2022_A2M,12/20/2022,2022,December,11:05,A2M,29.9,Bottom,10.13,6.567,28.34,ND,7.5,5.66,7.82,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A2M_B,Upper East River,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26446,A2M_12/20/2022_11:06_15.9,12/20/2022_A2M,12/20/2022,2022,December,11:06,A2M,15.9,Middle,10.20,6.187,27.64,ND,7.5,2.73,7.80,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A2M_M,Upper East River,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26447,A2M_12/20/2022_11:06_0.6,12/20/2022_A2M,12/20/2022,2022,December,11:06,A2M,0.6,Surface,10.21,6.126,26.50,1.64,7.5,2.25,7.76,<3,29.48,0.105,0.2470,0.0554,0.0778,0.47,0.1118,0.0087,1.91,0.3800,2.556,0.084,11.93,115.90,20-Dec,18551,A2M_S,Upper East River,0,1.5 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,"PN < RL, BOD < MDL & RL, BOD: One outlier SCF value excluded from Average SCF calculation due to DO depletion being <2 mg/L, One outlier BOD value excluded from average GGA calculation so that GGA average BOD falls within acceptable range, Average depletion of seeded blanks >0.4"
26448,A1_12/20/2022_11:15_13.5,12/20/2022_A1,12/20/2022,2022,December,11:15,A1,13.5,Bottom,10.03,6.475,27.63,ND,7.0,13.90,7.79,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A1_B,Upper East River,0,< 1 ft,Strong current likely caused high turbidity reading,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
26449,A1_12/20/2022_11:17_7.0,12/20/2022_A1,12/20/2022,2022,December,11:17,A1,7.0,Middle,10.06,6.431,27.41,ND,7.0,5.65,7.79,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,20-Dec,18551,A1_M,Upper East River,0,< 1 ft,ND,"Clear skies, windy, 33°F air temp, 15 mph wind",0,0,7:34,8.07,High,7:50,7.99,High,
